"INCIDENT DATE","CLAIM DATE","COUNTY","DISTRICT","ROUTE","STATUS"
2022-03-10,"2022-08-29","Los Angeles",7,"210","Deny"
2023-03-02,"2023-03-13","Los Angeles",7,"710","unclear/unknown/pending"
2023-01-23,"2023-04-17","Los Angeles",7,"5","unclear/unknown/pending"
2019-10-01,"2019-10-07","Los Angeles",7,"71","Deny"
2021-12-15,"2022-01-21","Los Angeles",7,NA,"Deny"
2023-03-15,"2023-03-27","Los Angeles",7,"71","unclear/unknown/pending"
2021-06-22,"2021-07-16","Los Angeles",7,"5","Deny"
2023-04-06,"2023-04-12","Los Angeles",7,"101","Deny"
2018-05-24,"2018-06-04","Los Angeles",7,"91","Deny"
2021-05-20,"2021-07-02","Los Angeles",7,"annot be determined with information provided, to broad of location.","Deny"
2018-09-04,"2018-12-03","Los Angeles",7,"NSH","Deny"
2018-03-23,"2018-03-28","Los Angeles",7,"710","Deny"
2023-03-10,"2023-03-28","Los Angeles",7,"710","unclear/unknown/pending"
2019-02-22,"2019-05-16","Los Angeles",7,"NSH","Deny"
2020-03-13,"2020-04-01","Los Angeles",7,"NSH","Deny"
2018-07-23,"2018-08-10","Los Angeles",7,"710","Deny"
2018-02-14,"2018-04-16","Los Angeles",7,"10","Deny"
2020-06-08,"2020-07-24","Los Angeles",7,"110","Deny"
2018-04-11,"2018-04-16","Los Angeles",7,"710","Deny"
2018-03-20,"2018-04-02","Los Angeles",7,"110","Deny"
2021-03-11,"2021-04-29","Los Angeles",7,"605","Deny"
2021-08-07,"2022-01-14","Los Angeles",7,"5","Deny"
2023-03-22,"2023-04-04","Los Angeles",7,"71","unclear/unknown/pending"
2023-03-15,"2023-04-21","Los Angeles",7,"91","unclear/unknown/pending"
2021-05-26,"2021-06-08","Los Angeles",7,"210","Deny"
2020-01-05,"2020-02-27","Los Angeles",7,"5","Deny"
2023-03-22,"2023-03-28","Los Angeles",7,"60","Deny"
2023-03-21,"2023-03-30","Los Angeles",7,"71","Deny"
2019-03-11,"2019-05-20","Los Angeles",7,"NSH","Deny"
2023-02-23,"2023-04-26","Los Angeles",7,"210","unclear/unknown/pending"
2023-02-26,"2023-03-28","Los Angeles",7,"110","Deny"
2023-01-19,"2023-04-10","Los Angeles",7,"210","unclear/unknown/pending"
2023-03-15,"2023-03-30","Los Angeles",7,"5","unclear/unknown/pending"
2023-01-14,"2023-02-28","Los Angeles",7,"101","Deny"
2023-02-25,"2023-04-27","Los Angeles",7,"71","unclear/unknown/pending"
2021-03-07,"2021-03-23","Los Angeles",7,"91","Deny"
2023-01-17,"2023-01-24","Los Angeles",7,"La ienega Blvd","Deny"
2023-01-16,"2023-01-23","Los Angeles",7,"71","unclear/unknown/pending"
2023-02-16,"2023-04-14","Los Angeles",7,"101","unclear/unknown/pending"
2023-01-03,"2023-01-09","Los Angeles",7,"91","Deny"
2018-05-14,"2018-06-08","Los Angeles",7,"57","Deny"
2023-03-15,"2023-05-02","Los Angeles",7,"71","unclear/unknown/pending"
2023-03-22,"2023-03-28","Los Angeles",7,"60","Deny"
2020-11-23,"2020-12-31","Los Angeles",7,"Los Angeles Street","Deny"
2019-08-31,"2019-09-23","Los Angeles",7,"605","Deny"
2019-04-08,"2019-10-30","Los Angeles",7,"14","Deny"
2023-01-06,"2023-03-23","Los Angeles",7,"405","Deny"
2018-01-05,"2018-02-13","Los Angeles",7,"10","Deny"
2020-12-26,"2021-04-02","Los Angeles",7,"405","Deny"
2023-03-15,"2023-03-23","Los Angeles",7,"710","unclear/unknown/pending"
2019-02-03,"2019-02-07","Los Angeles",7,"110","Deny"
2019-11-06,"2020-03-27","Los Angeles",7,"60","Deny"
2022-08-25,"2023-03-23","Los Angeles",7,"605","Deny"
2023-01-11,"2023-03-13","Los Angeles",7,"405","Deny"
2023-03-12,"2023-04-06","Los Angeles",7,"91","unclear/unknown/pending"
2018-06-02,"2018-06-29","Los Angeles",7,"710","Deny"
2023-03-01,"2023-03-15","Los Angeles",7,"210","Deny"
2020-06-30,"2020-07-30","Los Angeles",7,"60","unclear/unknown/pending"
2023-01-16,"2023-01-27","Los Angeles",7,"710","Deny"
2023-03-15,"2023-05-31","Los Angeles",7,"60","Deny"
2018-08-15,"2018-11-05","Los Angeles",7,"14","Deny"
2023-01-18,"2023-02-13","Los Angeles",7,"14","Deny"
2023-03-21,"2023-04-27","Los Angeles",7,"71","unclear/unknown/pending"
2021-05-03,"2021-05-25","Los Angeles",7,"210","Approve"
2022-01-05,"2022-02-11","Los Angeles",7,"605","Deny"
2020-12-21,"2021-03-02","Los Angeles",7,"210","Deny"
2023-03-15,"2023-04-17","Los Angeles",7,"1","unclear/unknown/pending"
2022-08-01,"2022-08-05","Los Angeles",7,"10","Deny"
2021-09-03,"2021-09-17","Los Angeles",7,"101","Deny"
2022-09-19,"2022-09-13","Los Angeles",7,"1","Deny"
2023-03-30,"2023-04-19","Los Angeles",7,"710","unclear/unknown/pending"
2018-03-07,"2018-04-02","Los Angeles",7,"LA","Deny"
2021-08-10,"2021-08-31","Los Angeles",7,"210","Deny"
2023-01-11,"2023-01-24","Los Angeles",7,"110","Deny"
2020-05-19,"2021-06-01","Los Angeles",7,"10","Deny"
2023-01-15,"2023-02-07","Los Angeles",7,"Glendale Blvd","Deny"
2023-03-13,"2023-04-17","Los Angeles",7,"10","unclear/unknown/pending"
2023-03-05,"2023-04-04","Los Angeles",7,"101","unclear/unknown/pending"
2022-10-17,"2023-02-03","Los Angeles",7,"60","Deny"
2019-08-11,"2019-09-03","Los Angeles",7,"N/A","Deny"
2023-01-18,"2023-02-07","Los Angeles",7,"NSH","Deny"
2023-03-07,"2023-03-23","Los Angeles",7,"101","Deny"
2018-04-26,"2018-08-29","Los Angeles",7,"210","Deny"
2023-01-23,"2023-03-07","Los Angeles",7,"Wilshire","Deny"
2019-12-18,"2019-12-23","Los Angeles",7,"134","Deny"
2023-01-12,"2023-02-14","Los Angeles",7,"91","Deny"
2022-02-19,"2022-04-15","Los Angeles",7,"605 / 91","Deny"
2023-01-04,"2023-02-22","Los Angeles",7,"5","Deny"
2023-02-26,"2023-03-28","Los Angeles",7,"71","unclear/unknown/pending"
2023-02-23,"2023-03-23","Los Angeles",7,"5","unclear/unknown/pending"
2019-12-06,"2020-02-10","Los Angeles",7,"134","Deny"
2019-03-06,"2019-03-21","Los Angeles",7,"60","Deny"
2018-07-10,"2018-12-03","Los Angeles",7,"710","Approve"
2023-03-05,"2023-03-16","Los Angeles",7,"164","Deny"
2023-01-15,"2023-01-27","Los Angeles",7,"71","Deny"
2022-04-08,"2022-07-26","Los Angeles",7,"405","Deny"
2020-06-02,"2020-06-09","Los Angeles",7,"5","Deny"
2023-03-14,"2023-05-02","Los Angeles",7,"71","unclear/unknown/pending"
2020-07-29,"2020-10-09","Los Angeles",7,"6.709/7.254","Small Claims Court"
2023-03-27,"2023-04-26","Los Angeles",7,"210","unclear/unknown/pending"
2020-12-24,"2021-02-12","Los Angeles",7,"210","Approve"
2023-02-03,"2023-03-16","Los Angeles",7,"1","unclear/unknown/pending"
2019-09-20,"2019-10-17","Los Angeles",7,"10","Deny"
2023-03-30,"2023-04-10","Los Angeles",7,"60","unclear/unknown/pending"
2023-03-23,"2023-05-10","Los Angeles",7,"14","unclear/unknown/pending"
2023-03-15,"2023-04-06","Los Angeles",7,"710","unclear/unknown/pending"
2023-03-10,"2023-04-05","Los Angeles",7,"60","unclear/unknown/pending"
2023-04-27,"2023-06-15","Los Angeles",7,"405","unclear/unknown/pending"
2019-01-22,"2019-01-31","Los Angeles",7,"5","Deny"
2018-03-01,"2018-03-15","Los Angeles",7,"10","Deny"
2019-06-09,"2019-07-15","Los Angeles",7,"126","Deny"
2020-10-30,"2021-01-22","Los Angeles",7,"170","Deny"
2021-05-22,"2022-04-01","Los Angeles",7,"710","Deny"
2022-12-12,"2022-12-28","Los Angeles",7,"5","Deny"
2023-03-11,"2023-04-18","Los Angeles",7,"91","unclear/unknown/pending"
2023-03-23,"2023-04-05","Los Angeles",7,"10","Deny"
2019-02-27,"2019-05-20","Los Angeles",7,"NSH","Deny"
2022-11-17,"2023-03-28","Los Angeles",7,"10","Deny"
2019-08-31,"2019-09-26","Los Angeles",7,"N/A","Deny"
2022-12-11,"2022-12-28","Los Angeles",7,"105","Deny"
2022-11-23,"2023-02-17","Los Angeles",7,"605","unclear/unknown/pending"
2018-11-30,"2018-12-10","Los Angeles",7,"405","Deny"
2023-03-15,"2023-03-23","Los Angeles",7,"71","unclear/unknown/pending"
2021-07-12,"2021-12-21","Los Angeles",7,"210","Deny"
2019-02-24,"2019-03-22","Los Angeles",7,"10","Approve"
2021-12-23,"2022-01-07","Los Angeles",7,"5","Deny"
2021-07-02,"2021-07-20","Los Angeles",7,NA,"Deny"
2023-01-12,"2023-03-16","Los Angeles",7,"14","unclear/unknown/pending"
2023-04-24,"2023-05-02","Los Angeles",7,"5","unclear/unknown/pending"
2018-03-06,"2018-04-25","Los Angeles",7,"5","Deny"
2019-03-11,"2019-04-17","Los Angeles",7,"5","Deny"
2023-05-04,"2023-05-25","Los Angeles",7,"5","unclear/unknown/pending"
2022-06-03,"2023-03-15","Los Angeles",7,"1","Deny"
2023-01-25,"2023-02-16","Los Angeles",7,"7","Approve"
2023-03-20,"2023-04-13","Los Angeles",7,"5","unclear/unknown/pending"
2019-02-14,"2019-03-11","Los Angeles",7,"71","Deny"
2023-01-10,"2023-02-03","Los Angeles",7,"NSH","Deny"
2019-02-27,"2019-04-17","Los Angeles",7,"57","Deny"
2018-05-04,"2018-05-14","Los Angeles",7,"134","Deny"
2018-12-26,"2019-05-16","Los Angeles",7,"5","Deny"
2020-01-07,"2020-03-06","Los Angeles",7,"5","Deny"
2018-07-11,"2018-10-10","Los Angeles",7,"405","Transfer to diff office"
2023-05-04,"2023-06-29","Los Angeles",7,"210","unclear/unknown/pending"
2023-01-04,"2023-01-27","Los Angeles",7,"10","Deny"
2023-02-24,"2023-05-19","Los Angeles",7,"134","unclear/unknown/pending"
2019-01-07,"2019-01-18","Los Angeles",7,"14","Deny"
2023-03-20,"2023-03-30","Los Angeles",7,"134","Deny"
2022-12-26,"2023-01-20","Los Angeles",7,"71","Deny"
2019-01-16,"2019-03-08","Los Angeles",7,"NSH","Deny"
2023-01-15,"2023-02-02","Los Angeles",7,"101","Deny"
2022-06-19,"2022-12-19","Los Angeles",7,"57","Deny"
2021-04-27,"2021-10-29","Los Angeles",7,"57","Deny"
2023-03-20,"2023-05-02","Los Angeles",7,"118","unclear/unknown/pending"
2019-04-12,"2019-04-24","Los Angeles",7,"5","Deny"
2019-09-30,"2019-10-14","Los Angeles",7,"10","Deny"
2023-03-15,"2023-04-03","Los Angeles",7,"210","unclear/unknown/pending"
2021-08-17,"2021-09-24","Los Angeles",7,"405","Transfer to diff office"
2020-10-22,"2020-12-11","Los Angeles",7,"5","Deny"
2022-11-14,"2023-01-13","Los Angeles",7,"14","Deny"
2019-06-02,"2019-06-19","Los Angeles",7,"210","Small Claims Court"
2020-03-23,"2020-04-06","Los Angeles",7,"60","Deny"
2022-04-16,"2022-06-14","Los Angeles",7,"210","Deny"
2023-05-04,"2023-05-19","Los Angeles",7,"101","unclear/unknown/pending"
2022-06-08,"2022-07-28","Los Angeles",7,"405","Deny"
2022-11-25,"2023-01-03","Los Angeles",7,"10","Deny"
2023-01-11,"2023-01-17","Los Angeles",7,"5","Deny"
2018-03-19,"2018-03-22","Los Angeles",7,"10","Deny"
2023-01-08,"2023-01-30","Los Angeles",7,"Wilshire Blvd","Deny"
2022-08-13,"2023-03-17","Los Angeles",7,"210","Deny"
2022-04-24,"2022-05-12","Los Angeles",7,"1","Deny"
2018-12-26,"2019-01-02","Los Angeles",7,"N/A","Deny"
2023-01-16,"2023-03-09","Los Angeles",7,"210","Deny"
2020-02-03,"2020-06-09","Los Angeles",7,"1","Deny"
2020-02-10,"2020-02-20","Los Angeles",7,"10","Deny"
2023-02-24,"2023-04-12","Los Angeles",7,"1","Deny"
2022-05-21,"2022-06-13","Los Angeles",7,"405","Deny"
2023-01-16,"2023-03-07","Los Angeles",7,"210","Deny"
2018-05-26,"2018-07-02","Los Angeles",7,"5","Deny"
2020-03-21,"2020-04-01","Los Angeles",7,"210","Deny"
2022-06-01,"2022-09-27","Los Angeles",7,"Shoemaker Ave.","Deny"
2023-03-15,"2023-04-05","Los Angeles",7,"71","Tendered"
2023-03-22,"2023-04-05","Los Angeles",7,"71","unclear/unknown/pending"
2022-12-08,"2022-12-14","Los Angeles",7,"Sunset Blvd","Deny"
2020-05-08,"2020-07-21","Los Angeles",7,"10","Deny"
2023-03-10,"2023-04-11","Los Angeles",7,"10","unclear/unknown/pending"
2019-12-25,"2020-01-31","Los Angeles",7,"NSH","unclear/unknown/pending"
2023-03-06,"2023-04-04","Los Angeles",7,"210","unclear/unknown/pending"
2020-03-13,"2020-10-05","Los Angeles",7,"14","Deny"
2020-08-19,"2020-08-28","Los Angeles",7,"10","unclear/unknown/pending"
2019-12-30,"2020-01-29","Los Angeles",7,"605","Deny"
2022-06-16,"2022-06-21","Los Angeles",7,"5","unclear/unknown/pending"
2018-07-11,"2018-07-30","Los Angeles",7,"60","Deny"
2022-12-31,"2023-01-17","Los Angeles",7,"NSH","Deny"
2019-12-04,"2020-03-25","Los Angeles",7,"60","Deny"
2018-01-21,"2018-02-09","Los Angeles",7,"5","Deny"
2018-08-23,"2018-09-10","Los Angeles",7,"210","Deny"
2021-06-26,"2021-08-06","Los Angeles",7,"5","Deny"
2023-04-07,"2023-05-02","Los Angeles",7,"210","unclear/unknown/pending"
2023-03-10,"2023-03-30","Los Angeles",7,"71","unclear/unknown/pending"
2023-01-07,"2023-02-27","Los Angeles",7,"5","Deny"
2023-03-17,"2023-03-28","Los Angeles",7,"405","unclear/unknown/pending"
2023-03-25,"2023-05-09","Los Angeles",7,"210","unclear/unknown/pending"
2019-01-25,"2019-01-29","Los Angeles",7,"NSH","Deny"
2019-12-09,"2020-01-17","Los Angeles",7,"605","Deny"
2022-01-18,"2022-01-25","Los Angeles",7,"Sunset Blvd","Deny"
2022-06-20,"2022-11-07","Los Angeles",7,"10","Deny"
2018-10-25,"2018-11-16","Los Angeles",7,"710","Deny"
2023-02-24,"2023-04-11","Los Angeles",7,"210","unclear/unknown/pending"
2021-05-11,"2021-05-21","Los Angeles",7,"10","Deny"
2023-01-06,"2023-01-30","Los Angeles",7,"NSH","Deny"
2023-03-23,"2023-04-18","Los Angeles",7,"2","unclear/unknown/pending"
2018-09-08,"2018-10-16","Los Angeles",7,"210","Deny"
2023-02-04,"2023-04-12","Los Angeles",7,"5","unclear/unknown/pending"
2020-07-14,"2020-09-04","Los Angeles",7,"5","Deny"
2023-03-31,"2023-05-08","Los Angeles",7,"110","unclear/unknown/pending"
2018-12-31,"2019-02-20","Los Angeles",7,"5","Deny"
2023-03-24,"2023-04-04","Los Angeles",7,"5","unclear/unknown/pending"
2021-06-09,"2021-09-10","Los Angeles",7,"5","Deny"
2023-03-21,"2023-04-13","Los Angeles",7,"210","unclear/unknown/pending"
2023-03-15,"2023-04-19","Los Angeles",7,"71","unclear/unknown/pending"
2022-03-22,"2022-03-22","Los Angeles",7,"118","Deny"
2023-01-24,"2023-02-22","Los Angeles",7,"164","unclear/unknown/pending"
2018-06-09,"2018-09-05","Los Angeles",7,"710","Deny"
2023-04-10,"2023-05-02","Los Angeles",7,"210","unclear/unknown/pending"
2019-01-01,"2019-01-14","Los Angeles",7,"710","Deny"
2019-04-05,"2019-05-28","Los Angeles",7,"134","Deny"
2021-01-19,"2021-03-16","Los Angeles",7,"210","Deny"
2019-09-23,"2019-12-03","Los Angeles",7,"10","Deny"
2023-01-05,"2023-01-17","Los Angeles",7,"5","Deny"
2022-11-23,"2022-12-28","Los Angeles",7,"605","Deny"
2023-01-19,"2023-02-22","Los Angeles",7,"210","Deny"
2019-01-26,"2019-02-21","Los Angeles",7,"91","Deny"
2021-10-29,"2021-12-10","Los Angeles",7,"60","Deny"
2023-03-01,"2023-03-30","Los Angeles",7,"210","unclear/unknown/pending"
2023-03-27,"2023-04-05","Los Angeles",7,"210","unclear/unknown/pending"
2018-09-17,"2018-10-23","Los Angeles",7,"5","Deny"
2023-03-24,"2023-03-30","Los Angeles",7,"210","unclear/unknown/pending"
2023-03-01,"2023-03-28","Los Angeles",7,"60","Deny"
2022-08-18,"2022-10-31","Los Angeles",7,"5","Deny"
2023-03-03,"2023-05-15","Los Angeles",7,"5","unclear/unknown/pending"
2023-01-15,"2023-02-14","Los Angeles",7,"71","Deny"
2018-10-17,"2018-12-06","Los Angeles",7,"710","Deny"
2018-07-03,"2018-10-05","Los Angeles",7,"405","Deny"
2020-05-28,"2020-06-09","Los Angeles",7,"5","Transfer to diff office"
2018-05-11,"2018-07-09","Los Angeles",7,"60","Deny"
2023-01-05,"2023-01-25","Los Angeles",7,"5","Deny"
2018-01-09,"2018-02-01","Los Angeles",7,"118","Deny"
2021-12-15,"2022-02-18","Los Angeles",7,"210","Deny"
2022-06-07,"2022-09-29","Los Angeles",7,"N/A","Deny"
2023-03-11,"2023-03-17","Los Angeles",7,"210","Deny"
2023-03-14,"2023-04-27","Los Angeles",7,"60","unclear/unknown/pending"
2018-05-29,"2018-10-22","Los Angeles",7,"47","Approve"
2020-08-16,"2020-09-08","Los Angeles",7,"5","Deny"
2022-10-15,"2023-04-12","Los Angeles",7,"210","unclear/unknown/pending"
2019-02-15,"2019-03-13","Los Angeles",7,"10","Deny"
2020-09-01,"2020-11-06","Los Angeles",7,"110","Deny"
2019-02-11,"2019-02-28","Los Angeles",7,"710","Deny"
2023-03-12,"2023-04-04","Los Angeles",7,"91","Deny"
2023-03-29,"2023-04-10","Los Angeles",7,"60","unclear/unknown/pending"
2020-06-11,"2020-07-14","Los Angeles",7,"105","Deny"
2020-02-16,"2020-03-17","Los Angeles",7,"210","Deny"
2023-03-21,"2023-03-30","Los Angeles",7,"57","Deny"
2023-02-24,"2023-03-30","Los Angeles",7,"210","unclear/unknown/pending"
2021-07-17,"2021-10-22","Los Angeles",7,"NSH","Deny"
2023-03-26,"2023-05-08","Los Angeles",7,"210","unclear/unknown/pending"
2018-12-31,"2020-06-09","Los Angeles",7,"405","Deny"
2018-01-19,"2018-02-02","Los Angeles",7,"10","Deny"
2023-04-02,"2023-04-10","Los Angeles",7,"91","unclear/unknown/pending"
2023-01-18,"2023-02-27","Los Angeles",7,"Magnolia","Deny"
2020-08-10,"2020-09-08","Los Angeles",7,"91","Deny"
2018-04-18,"2018-09-17","Los Angeles",7,"NSH","Deny"
2018-05-30,"2018-09-13","Los Angeles",7,"5","Deny"
2022-03-08,"2022-03-29","Los Angeles",7,"210","Approve"
2023-03-14,"2023-03-20","Los Angeles",7,"118","Deny"
2020-07-07,"2020-09-15","Los Angeles",7,"10","Deny"
2018-02-08,"2018-04-25","Los Angeles",7,"N/A","Deny"
2023-01-21,"2023-02-10","Los Angeles",7,"101","Deny"
2018-10-20,"2019-01-02","Los Angeles",7,"710","Deny"
2023-03-23,"2023-05-09","Los Angeles",7,"71","unclear/unknown/pending"
2020-01-07,"2019-12-23","Los Angeles",7,"1","Deny"
2023-04-01,"2023-06-08","Los Angeles",7,"101","unclear/unknown/pending"
2022-04-24,"2022-05-02","Los Angeles",7,"5","Deny"
2023-03-22,"2023-04-05","Los Angeles",7,"164","Deny"
2021-03-09,"2021-03-23","Los Angeles",7,"10","Deny"
2022-06-26,"2022-07-18","Los Angeles",7,"5","Deny"
2019-05-10,"2019-06-10","Los Angeles",7,"5","Deny"
2019-12-24,"2020-02-28","Los Angeles",7,"60","Deny"
2018-03-15,"2018-03-26","Los Angeles",7,"5","Deny"
2023-01-11,"2023-01-27","Los Angeles",7,"405","Deny"
2020-11-14,"2021-04-09","Los Angeles",7,"5","Deny"
2023-02-28,"2023-04-07","Los Angeles",7,"110","unclear/unknown/pending"
2018-12-10,"2019-01-14","Los Angeles",7,"110","Deny"
2023-02-03,"2023-02-27","Los Angeles",7,"710","Deny"
2023-01-19,"2023-02-07","Los Angeles",7,"710","unclear/unknown/pending"
2023-04-14,"2023-04-25","Los Angeles",7,"5","unclear/unknown/pending"
2023-01-18,"2023-02-02","Los Angeles",7,"N/A","Deny"
2023-02-19,"2023-03-30","Los Angeles",7,"10","unclear/unknown/pending"
2018-03-18,"2018-04-05","Los Angeles",7,"1","Deny"
2022-05-11,"2022-06-08","Los Angeles",7,"60","Deny"
2023-03-23,"2023-03-30","Los Angeles",7,"71","unclear/unknown/pending"
2023-03-24,"2023-04-19","Los Angeles",7,"210","unclear/unknown/pending"
2018-10-09,"2018-10-26","Los Angeles",7,"118","Deny"
2020-01-01,"2020-09-18","Los Angeles",7,"1","Deny"
2018-01-14,"2018-01-16","Los Angeles",7,"60","Deny"
2023-03-23,"2023-04-17","Los Angeles",7,"60","unclear/unknown/pending"
2023-01-01,"2023-02-14","Los Angeles",7,"10","Deny"
2019-04-09,"2019-04-22","Los Angeles",7,"10","Deny"
2019-06-01,"2019-10-04","Los Angeles",7,"10","Deny"
2018-11-30,"2019-02-11","Los Angeles",7,"405","Deny"
2019-01-19,"2019-07-23","Los Angeles",7,"210","Deny"
2019-02-16,"2019-05-08","Los Angeles",7,"138","Deny"
2023-03-15,"2023-04-18","Los Angeles",7,"60","unclear/unknown/pending"
2023-03-01,"2023-03-27","Los Angeles",7,"10","unclear/unknown/pending"
2023-03-14,"2023-05-02","Los Angeles",7,"71","unclear/unknown/pending"
2023-03-28,"2023-04-14","Los Angeles",7,"710","unclear/unknown/pending"
2023-03-14,"2023-04-07","Los Angeles",7,"210","unclear/unknown/pending"
2023-04-13,"2023-05-02","Los Angeles",7,"210","unclear/unknown/pending"
2019-02-06,"2019-03-11","Los Angeles",7,"57","Deny"
2019-02-10,"2019-07-24","Los Angeles",7,"NSH","Deny"
2022-02-06,"2022-03-11","Los Angeles",7,"210","Deny"
2023-01-15,"2023-04-19","Los Angeles",7,"91","unclear/unknown/pending"
2019-02-21,"2019-06-19","Los Angeles",7,"101","Transfer to diff office"
2021-12-30,"2022-03-18","Los Angeles",7,"10","Deny"
2019-02-17,"2019-07-18","Los Angeles",7,"138","Deny"
2019-05-03,"2019-08-08","Los Angeles",7,"210","Deny"
2023-03-25,"2023-04-05","Los Angeles",7,"710","unclear/unknown/pending"
2023-01-08,"2023-02-22","Los Angeles",7,"210","unclear/unknown/pending"
2020-12-22,"2021-03-05","Los Angeles",7,"210","Deny"
2023-03-15,"2023-04-17","Los Angeles",7,"210","unclear/unknown/pending"
2023-01-18,"2023-01-30","Los Angeles",7,"405","unclear/unknown/pending"
2019-11-27,"2019-12-30","Los Angeles",7,"118","Deny"
2022-04-29,"2022-05-23","Los Angeles",7,"5","Deny"
2023-01-04,"2023-01-17","Los Angeles",7,"213","Approve"
2018-11-19,"2018-12-10","Los Angeles",7,"5","Deny"
2023-03-22,"2023-04-12","Los Angeles",7,"60","unclear/unknown/pending"
2023-04-02,"2023-04-19","Los Angeles",7,"210","unclear/unknown/pending"
2019-03-03,"2019-03-06","Los Angeles",7,"710","Deny"
2022-03-14,"2023-04-24","Los Angeles",7,"71","unclear/unknown/pending"
2020-03-19,"2020-04-24","Los Angeles",7,"5","Deny"
2021-08-13,"2021-11-19","Los Angeles",7,"110","Deny"
2018-02-12,"2018-03-13","Los Angeles",7,"5","Deny"
2023-01-14,"2023-03-09","Los Angeles",7,"71","Deny"
2022-03-19,"2022-04-28","Los Angeles",7,"57","Deny"
2022-04-27,"2022-05-10","Los Angeles",7,"101","Deny"
2022-11-26,"2023-03-16","Los Angeles",7,"210","Deny"
2023-03-18,"2023-05-02","Los Angeles",7,"1","unclear/unknown/pending"
2020-12-07,"2021-02-02","Los Angeles",7,"105","Deny"
2022-01-02,"2022-01-11","Los Angeles",7,"NSH","Deny"
2023-03-24,"2023-04-06","Los Angeles",7,"2","unclear/unknown/pending"
2023-02-04,"2023-02-23","Los Angeles",7,"210","Deny"
2020-09-29,"2021-04-02","Los Angeles",7,"405","Deny"
2022-07-13,"2022-08-19","Los Angeles",7,"10","Deny"
2022-10-27,"2022-11-04","Los Angeles",7,"105","Deny"
2020-04-08,"2020-04-29","Los Angeles",7,"10","Deny"
2021-09-21,"2021-11-19","Los Angeles",7,"110","Deny"
2019-12-26,"2020-07-07","Los Angeles",7,"91","Deny"
2023-03-21,"2023-03-30","Los Angeles",7,"210","unclear/unknown/pending"
2023-03-21,"2023-04-13","Los Angeles",7,"71","unclear/unknown/pending"
2021-02-03,"2021-02-26","Los Angeles",7,"101","Deny"
2020-05-08,"2020-08-14","Los Angeles",7,"57","Deny"
2023-03-15,"2023-03-30","Los Angeles",7,"71","unclear/unknown/pending"
2023-01-16,"2023-01-30","Los Angeles",7,"210","Deny"
2022-03-18,"2022-04-14","Los Angeles",7,"110","Deny"
2018-11-27,"2018-12-06","Los Angeles",7,"210","Deny"
2023-03-15,"2023-04-04","Los Angeles",7,"71","Deny"
2023-01-14,"2023-01-24","Los Angeles",7,"118","Deny"
